airline,origin_city,origin_iata_code,destination_city,destination_iata_code,direct,active,seasonal_route,start_date
WN,,BNA,,BDL,TRUE,TRUE,,
WN,,BWI,,BDL,TRUE,TRUE,,
WN,,DEN,,BDL,TRUE,TRUE,,
WN,,FLL,,BDL,TRUE,TRUE,,
WN,,MCO,,BDL,TRUE,TRUE,,
WN,,MDW,,BDL,TRUE,TRUE,,
WN,,RSW,,BDL,TRUE,TRUE,,
WN,,TPA,,BDL,TRUE,TRUE,,
WN,,BNA,,BHM,TRUE,TRUE,,
WN,,BWI,,BHM,TRUE,TRUE,,
WN,,DAL,,BHM,TRUE,TRUE,,
WN,,DEN,,BHM,TRUE,TRUE,,
WN,,HOU,,BHM,TRUE,TRUE,,
WN,,LAS,,BHM,TRUE,TRUE,,
WN,,MCO,,BHM,TRUE,TRUE,,
WN,,MDW,,BHM,TRUE,TRUE,,
WN,,MKE,,BHM,TRUE,TRUE,,
WN,,PHX,,BHM,TRUE,TRUE,,
WN,,TPA,,BHM,TRUE,TRUE,,
WN,,ABQ,,BNA,TRUE,TRUE,,
WN,,ALB,,BNA,TRUE,TRUE,,
WN,,ATL,,BNA,TRUE,TRUE,,
WN,,AUS,,BNA,TRUE,TRUE,,
WN,,BDL,,BNA,TRUE,TRUE,,
WN,,BHM,,BNA,TRUE,TRUE,,
WN,,BOS,,BNA,TRUE,TRUE,,
WN,,BUF,,BNA,TRUE,TRUE,,
WN,,BUR,,BNA,TRUE,TRUE,,
WN,,BWI,,BNA,TRUE,TRUE,,
WN,,BZN,,BNA,TRUE,TRUE,,
WN,,CHS,,BNA,TRUE,TRUE,,
WN,,CLE,,BNA,TRUE,TRUE,,
WN,,CLT,,BNA,TRUE,TRUE,,
WN,,CMH,,BNA,TRUE,TRUE,,
WN,,CUN,,BNA,TRUE,TRUE,,
WN,,CVG,,BNA,TRUE,TRUE,,
WN,,DAL,,BNA,TRUE,TRUE,,
WN,,DCA,,BNA,TRUE,TRUE,,
WN,,DEN,,BNA,TRUE,TRUE,,
WN,,DTW,,BNA,TRUE,TRUE,,
WN,,ECP,,BNA,TRUE,TRUE,,
WN,,ELP,,BNA,TRUE,TRUE,,
WN,,FLL,,BNA,TRUE,TRUE,,
WN,,GRR,,BNA,TRUE,TRUE,,
WN,,GSP,,BNA,TRUE,TRUE,,
WN,,HDN,,BNA,TRUE,TRUE,,
WN,,HOU,,BNA,TRUE,TRUE,,
WN,,IAD,,BNA,TRUE,TRUE,,
WN,,IND,,BNA,TRUE,TRUE,,
WN,,JAN,,BNA,TRUE,TRUE,,
WN,,JAX,,BNA,TRUE,TRUE,,
WN,,LAS,,BNA,TRUE,TRUE,,
WN,,LAX,,BNA,TRUE,TRUE,,
WN,,LGA,,BNA,TRUE,TRUE,,
WN,,LGB,,BNA,TRUE,TRUE,,
WN,,MCI,,BNA,TRUE,TRUE,,
WN,,MCO,,BNA,TRUE,TRUE,,
WN,,MDW,,BNA,TRUE,TRUE,,
WN,,MEM,,BNA,TRUE,TRUE,,
WN,,MIA,,BNA,TRUE,TRUE,,
WN,,MKE,,BNA,TRUE,TRUE,,
WN,,MSP,,BNA,TRUE,TRUE,,
WN,,MSY,,BNA,TRUE,TRUE,,
WN,,MYR,,BNA,TRUE,TRUE,,
WN,,OKC,,BNA,TRUE,TRUE,,
WN,,OMA,,BNA,TRUE,TRUE,,
WN,,ONT,,BNA,TRUE,TRUE,,
WN,,ORD,,BNA,TRUE,TRUE,,
WN,,ORF,,BNA,TRUE,TRUE,,
WN,,PBI,,BNA,TRUE,TRUE,,
WN,,PDX,,BNA,TRUE,TRUE,,
WN,,PHL,,BNA,TRUE,TRUE,,
WN,,PHX,,BNA,TRUE,TRUE,,
WN,,PIT,,BNA,TRUE,TRUE,,
WN,,PNS,,BNA,TRUE,TRUE,,
WN,,PUJ,,BNA,TRUE,TRUE,,
WN,,PVD,,BNA,TRUE,TRUE,,
WN,,PWM,,BNA,TRUE,TRUE,,
WN,,RDU,,BNA,TRUE,TRUE,,
WN,,RIC,,BNA,TRUE,TRUE,,
WN,,RSW,,BNA,TRUE,TRUE,,
WN,,SAN,,BNA,TRUE,TRUE,,
WN,,SAT,,BNA,TRUE,TRUE,,
WN,,SAV,,BNA,TRUE,TRUE,,
WN,,SDF,,BNA,TRUE,TRUE,,
WN,,SEA,,BNA,TRUE,TRUE,,
WN,,SFO,,BNA,TRUE,TRUE,,
WN,,SJC,,BNA,TRUE,TRUE,,
WN,,SJD,,BNA,TRUE,TRUE,,
WN,,SJU,,BNA,TRUE,TRUE,,
WN,,SLC,,BNA,TRUE,TRUE,,
WN,,SMF,,BNA,TRUE,TRUE,,
WN,,SRQ,,BNA,TRUE,TRUE,,
WN,,STL,,BNA,TRUE,TRUE,,
WN,,TPA,,BNA,TRUE,TRUE,,
WN,,TUL,,BNA,TRUE,TRUE,,
WN,,VPS,,BNA,TRUE,TRUE,,
WN,,BUR,,BOI,TRUE,TRUE,,
WN,,DAL,,BOI,TRUE,TRUE,,
WN,,DEN,,BOI,TRUE,TRUE,,
WN,,LAS,,BOI,TRUE,TRUE,,
WN,,MDW,,BOI,TRUE,TRUE,,
WN,,OAK,,BOI,TRUE,TRUE,,
WN,,PHX,,BOI,TRUE,TRUE,,
WN,,SAN,,BOI,TRUE,TRUE,,
WN,,SJC,,BOI,TRUE,TRUE,,
WN,,SMF,,BOI,TRUE,TRUE,,
WN,,AUS,,BOS,TRUE,TRUE,,
WN,,BNA,,BOS,TRUE,TRUE,,
WN,,BWI,,BOS,TRUE,TRUE,,
WN,,DAL,,BOS,TRUE,TRUE,,
WN,,DEN,,BOS,TRUE,TRUE,,
WN,,MDW,,BOS,TRUE,TRUE,,
WN,,STL,,BOS,TRUE,TRUE,,
WN,,BNA,,BUF,TRUE,TRUE,,
WN,,BWI,,BUF,TRUE,TRUE,,
WN,,DAL,,BUF,TRUE,TRUE,,
WN,,DEN,,BUF,TRUE,TRUE,,
WN,,FLL,,BUF,TRUE,TRUE,,
WN,,LAS,,BUF,TRUE,TRUE,,
WN,,MCO,,BUF,TRUE,TRUE,,
